authorId,name,email,department,paperId
30504500,M. Kilibarda,"m..kilibarda@tate,bartlettandschneider.company.com",Systems Architecture,9e27190f2d9b2167d4a66b88696def4585072fd5
9030720,Aleksandar Blagotić,aleksandar.blagotić@universityofzurich.university.com,Systems Architecture,9e27190f2d9b2167d4a66b88696def4585072fd5
2228185935,Shangguan Wei,shangguan.wei@wageningenuniversity&research.university.com,Information Technology,9e27190f2d9b2167d4a66b88696def4585072fd5
3376186,Marvin N. Wright,marvin.n..wright@universityofchicago.university.com,Quantum Computing,9e27190f2d9b2167d4a66b88696def4585072fd5
3018223,X. Geng,x..geng@ecolepolytechniquefédéraledelausanne.university.com,Artificial Intelligence,9e27190f2d9b2167d4a66b88696def4585072fd5
1402912902,B. Bauer-Marschallinger,"b..bauer-marschallinger@zhang,flemingandsullivan.company.com",Graphics and Visualization,9e27190f2d9b2167d4a66b88696def4585072fd5
145669099,M. Guevara,"m..guevara@brewer,lewisandmack.company.com",Blockchain Technology,9e27190f2d9b2167d4a66b88696def4585072fd5
145632581,R. Vargas,"r..vargas@ali,willisandgarcia.company.com",Network Engineering,9e27190f2d9b2167d4a66b88696def4585072fd5
145028966,R. MacMillan,"r..macmillan@bates,saundersandhudson.company.com",Robotics,9e27190f2d9b2167d4a66b88696def4585072fd5
49399380,N. Batjes,n..batjes@londonschoolofeconomicsandpoliticalscience.university.com,Data Science,9e27190f2d9b2167d4a66b88696def4585072fd5
100653750,J. Leenaars,j..leenaars@universitatpolytecnicadecatanlunya.university.com,Virtual Reality,9e27190f2d9b2167d4a66b88696def4585072fd5
32830771,E. Ribeiro,e..ribeiro@kuleuven.university.com,Artificial Intelligence,9e27190f2d9b2167d4a66b88696def4585072fd5
2924968,Ichsani Wheeler,ichsani.wheeler@owensplc.company.com,Game Development,9e27190f2d9b2167d4a66b88696def4585072fd5
2146245,S. Mantel,s..mantel@jennings-richardson.company.com,Computer Science,9e27190f2d9b2167d4a66b88696def4585072fd5
4953836,B. Kempen,b..kempen@smith-gutierrez.company.com,Game Development,9e27190f2d9b2167d4a66b88696def4585072fd5
1715339,D. Goldberg,"d..goldberg@robinson,griffinandgalvan.company.com",Robotics,2097ff87df3cb9427c7388bc7b997ed56907d45b
48275624,S. Berg,s..berg@ross-davis.company.com,Data Science,5d433da6d0f143f20936379910104d2bb139d4ae
145708428,D. Kutra,d..kutra@holt-sweeney.company.com,Game Development,5d433da6d0f143f20936379910104d2bb139d4ae
2066522012,Thorben Kroeger,"thorben.kroeger@pitts,floresandwilliamson.company.com",Artificial Intelligence,5d433da6d0f143f20936379910104d2bb139d4ae
145486652,C. Straehle,c..straehle@universityofzurich.university.com,Robotics,5d433da6d0f143f20936379910104d2bb139d4ae
2834950,Bernhard X. Kausler,bernhard.x..kausler@perryltd.company.com,Internet of Things,5d433da6d0f143f20936379910104d2bb139d4ae
2057581,Carsten Haubold,carsten.haubold@universityofwarwick.university.com,Artificial Intelligence,5d433da6d0f143f20936379910104d2bb139d4ae
1725192,Martin Schiegg,martin.schiegg@universityofqueensland.university.com,Information Technology,5d433da6d0f143f20936379910104d2bb139d4ae
144560453,J. Ales,j..ales@day-carroll.company.com,Internet of Things,5d433da6d0f143f20936379910104d2bb139d4ae
46478540,T. Beier,t..beier@monashuniversity.university.com,Cloud Computing,5d433da6d0f143f20936379910104d2bb139d4ae
1391661732,Markus Rudy,markus.rudy@anderson-larsen.company.com,Information Technology,5d433da6d0f143f20936379910104d2bb139d4ae
47829712,Kemal Eren,kemal.eren@stanley-martinez.company.com,Computational Biology,5d433da6d0f143f20936379910104d2bb139d4ae
2062532551,Jaime I Cervantes,jaime.i.cervantes@ramirezltd.company.com,Digital Media,5d433da6d0f143f20936379910104d2bb139d4ae
1968352,Buote Xu,"buote.xu@moore,beckerandhanson.company.com",Bioinformatics,5d433da6d0f143f20936379910104d2bb139d4ae
1397152727,Fynn Beuttenmueller,fynn.beuttenmueller@universityofcopenhagen.university.com,Network Engineering,5d433da6d0f143f20936379910104d2bb139d4ae
67091521,A. Wolny,a..wolny@universityofmunich.university.com,Human-Computer Interaction,5d433da6d0f143f20936379910104d2bb139d4ae
2111387698,Chong Zhang,chong.zhang@purdueuniversity.university.com,Computational Biology,5d433da6d0f143f20936379910104d2bb139d4ae
1708103,U. Köthe,u..köthe@universityofsãopaulo.university.com,Artificial Intelligence,5d433da6d0f143f20936379910104d2bb139d4ae
1685187,F. Hamprecht,f..hamprecht@northwesternuniversity.university.com,Software Engineering,5d433da6d0f143f20936379910104d2bb139d4ae
3190177,A. Kreshuk,"a..kreshuk@cervantes,davisandbrown.company.com",Information Systems,5d433da6d0f143f20936379910104d2bb139d4ae
1721991,E. Rosten,e..rosten@universityofkent.university.com,Internet of Things,e0408181bccb7e3754dd5e6785ec47d8beb8b6bd
144418842,T. Drummond,t..drummond@londonschoolofeconomicsandpoliticalscience.university.com,Artificial Intelligence,e0408181bccb7e3754dd5e6785ec47d8beb8b6bd
3300287,K. Butler,k..butler@universityofpennsylvania.university.com,Internet of Things,c292e473b3825eeb9db03c70b2e1c033aea190d5
48592354,D. Davies,d..davies@hessgroup.company.com,Artificial Intelligence,c292e473b3825eeb9db03c70b2e1c033aea190d5
2527511,H. Cartwright,h..cartwright@harperltd.company.com,Information Technology,c292e473b3825eeb9db03c70b2e1c033aea190d5
2385206,O. Isayev,"o..isayev@universityofcalifornia,davis.university.com",Information Systems,c292e473b3825eeb9db03c70b2e1c033aea190d5
144485183,A. Walsh,a..walsh@universityofyork.university.com,Computational Biology,c292e473b3825eeb9db03c70b2e1c033aea190d5
2285118740,C. M. Bishop,c..m..bishop@californiainstituteoftechnology.university.com,Digital Media,61a1565016477b2092a212e7af0e789a250bc552
2039588,Keith Bonawitz,keith.bonawitz@universityofsydney.university.com,Bioinformatics,db0cc2f21b20cbc0ab8946090967399c25709614
2072422622,Vladimir Ivanov,vladimir.ivanov@davidson-butler.company.com,Human-Computer Interaction,db0cc2f21b20cbc0ab8946090967399c25709614
4908509,Ben Kreuter,ben.kreuter@pekinguniversity.university.com,Computer Science,db0cc2f21b20cbc0ab8946090967399c25709614
2212030,Antonio Marcedone,antonio.marcedone@columbiauniversity.university.com,Human-Computer Interaction,db0cc2f21b20cbc0ab8946090967399c25709614
145057514,H. B. McMahan,h..b..mcmahan@universityoftoronto.university.com,Information Systems,db0cc2f21b20cbc0ab8946090967399c25709614
34521172,Sarvar Patel,sarvar.patel@georgiainstituteoftechnology.university.com,Network Engineering,db0cc2f21b20cbc0ab8946090967399c25709614
1878835,Daniel Ramage,daniel.ramage@rodgers-white.company.com,Network Engineering,db0cc2f21b20cbc0ab8946090967399c25709614
2064203013,Aaron Segal,aaron.segal@nationaluniversityofsingapore.university.com,Cybersecurity,db0cc2f21b20cbc0ab8946090967399c25709614
34185195,Karn Seth,karn.seth@universityofgroningen.university.com,Internet of Things,db0cc2f21b20cbc0ab8946090967399c25709614
50055322,Ling Huang,ling.huang@allengroup.company.com,Data Science,e24b8a9531573d284647239affc6c855505b0de4
1687701,A. Joseph,a..joseph@universityofcambridge.university.com,Big Data Analytics,e24b8a9531573d284647239affc6c855505b0de4
39743720,B. Nelson,"b..nelson@universityofcalifornia,losangeles.university.com",Computational Biology,e24b8a9531573d284647239affc6c855505b0de4
2064046776,Benjamin I. P. Rubinstein,benjamin.i..p..rubinstein@universityofmichigan.university.com,Cloud Computing,e24b8a9531573d284647239affc6c855505b0de4
1787610,J. D. Tygar,j..d..tygar@californiainstituteoftechnology.university.com,Information Technology,e24b8a9531573d284647239affc6c855505b0de4
2153522384,Peng Cui,peng.cui@randolphllc.company.com,Computational Biology,a8d76d84408c1fe6b1543084e6cec3dfc4ede429
2631417,S. Athey,s..athey@sorbonneuniversity.university.com,Big Data Analytics,a8d76d84408c1fe6b1543084e6cec3dfc4ede429
40833997,Dmitrii Kochkov,dmitrii.kochkov@white-washington.company.com,Blockchain Technology,2afa490dde7a8c582d889530c7f8b042fef6a8b7
2119124568,Jamie A. Smith,jamie.a..smith@cardiffuniversity.university.com,Game Development,2afa490dde7a8c582d889530c7f8b042fef6a8b7
2078196952,Ayya Alieva,ayya.alieva@barrett-dawson.company.com,Systems Architecture,2afa490dde7a8c582d889530c7f8b042fef6a8b7
2286764736,Qing Wang,qing.wang@yaleuniversity.university.com,Augmented Reality,2afa490dde7a8c582d889530c7f8b042fef6a8b7
36397553,M. Brenner,m..brenner@imperialcollegelondon.university.com,Artificial Intelligence,2afa490dde7a8c582d889530c7f8b042fef6a8b7
2257229905,Stephan Hoyer,"stephan.hoyer@casey,delgadoandsmith.company.com",Big Data Analytics,2afa490dde7a8c582d889530c7f8b042fef6a8b7
153096457,Qiang Yang,qiang.yang@dukeuniversity.university.com,Network Engineering,62ccd99a65bfc7c735ae1f33b75b107665de95df
1614034792,Yang Liu,"yang.liu@riley,ritterandbrown.company.com",Big Data Analytics,62ccd99a65bfc7c735ae1f33b75b107665de95df
11573257,Tianjian Chen,tianjian.chen@yaleuniversity.university.com,Cloud Computing,62ccd99a65bfc7c735ae1f33b75b107665de95df
8230559,Yongxin Tong,yongxin.tong@universityofleicester.university.com,Human-Computer Interaction,62ccd99a65bfc7c735ae1f33b75b107665de95df
26331346,V. Chernozhukov,v..chernozhukov@armstronggroup.company.com,Computer Science,f75b70c9d7078724b592ec3e21de705e7b6ff73f
88741529,D. Chetverikov,d..chetverikov@universitatpolytecnicadecatanlunya.university.com,Augmented Reality,f75b70c9d7078724b592ec3e21de705e7b6ff73f
88741890,Mert Demirer,"mert.demirer@sanchez,martinezandsimmons.company.com",Human-Computer Interaction,f75b70c9d7078724b592ec3e21de705e7b6ff73f
2259683,E. Duflo,e..duflo@universityofalberta.university.com,Augmented Reality,f75b70c9d7078724b592ec3e21de705e7b6ff73f
144613163,Christian Hansen,christian.hansen@stanforduniversity.university.com,Augmented Reality,f75b70c9d7078724b592ec3e21de705e7b6ff73f
3646527,Whitney Newey,"whitney.newey@hansen,harveyandstewart.company.com",Computational Biology,f75b70c9d7078724b592ec3e21de705e7b6ff73f
145607066,J. Robins,j..robins@clarke-charles.company.com,Information Systems,f75b70c9d7078724b592ec3e21de705e7b6ff73f
1829456,Y. Lei,"y..lei@sanchez,johnsonandevans.company.com",Data Science,7ae2783a9196fb4bc2a610ae812d19722daddce5
2118581438,Bin Yang,bin.yang@universityofedinburgh.university.com,Computer Science,7ae2783a9196fb4bc2a610ae812d19722daddce5
2144793979,Xinwei Jiang,xinwei.jiang@universityofalberta.university.com,Virtual Reality,7ae2783a9196fb4bc2a610ae812d19722daddce5
46691607,Feng Jia,feng.jia@universityofmichigan.university.com,Information Technology,7ae2783a9196fb4bc2a610ae812d19722daddce5
2217450625,Naipeng Li,naipeng.li@seoulnationaluniversity.university.com,Graphics and Visualization,7ae2783a9196fb4bc2a610ae812d19722daddce5
145720325,A. Nandi,"a..nandi@petty,hamptonandthompson.company.com",Virtual Reality,7ae2783a9196fb4bc2a610ae812d19722daddce5
50462631,Stanislav Abaimov,stanislav.abaimov@universityofsussex.university.com,Machine Learning,bb0cec8f2d34cfb9dbf8bffd1a5de499311ae098
8094734,M. Martellini,m..martellini@delftuniversityoftechnology.university.com,Bioinformatics,bb0cec8f2d34cfb9dbf8bffd1a5de499311ae098
1913774,Tianqi Chen,tianqi.chen@wagnerandsons.company.com,Virtual Reality,62df84d6a4d26f95e4714796c2337c9848cc13b5
2124778071,Mu Li,mu.li@garcia-duke.company.com,Bioinformatics,62df84d6a4d26f95e4714796c2337c9848cc13b5
2110420880,Yutian Li,yutian.li@churchltd.company.com,Big Data Analytics,62df84d6a4d26f95e4714796c2337c9848cc13b5
1491081747,Min Lin,min.lin@universityofamsterdam.university.com,Cloud Computing,62df84d6a4d26f95e4714796c2337c9848cc13b5
48246959,Naiyan Wang,naiyan.wang@edwardsplc.company.com,Machine Learning,62df84d6a4d26f95e4714796c2337c9848cc13b5
1508337194,Minjie Wang,minjie.wang@millerltd.company.com,Bioinformatics,62df84d6a4d26f95e4714796c2337c9848cc13b5
39102205,Tianjun Xiao,tianjun.xiao@kelley-daugherty.company.com,Bioinformatics,62df84d6a4d26f95e4714796c2337c9848cc13b5
2113742783,Bing Xu,"bing.xu@mendoza,obrienandclayton.company.com",Internet of Things,62df84d6a4d26f95e4714796c2337c9848cc13b5
151505981,Chiyuan Zhang,chiyuan.zhang@vasquez-carr.company.com,Information Technology,62df84d6a4d26f95e4714796c2337c9848cc13b5
38448016,Zheng Zhang,zheng.zhang@foxllc.company.com,Systems Architecture,62df84d6a4d26f95e4714796c2337c9848cc13b5
31927890,Chaoyang He,chaoyang.he@northwesternuniversity.university.com,Cybersecurity,c5c4142a01981787a71bf6ebcb791520c458ab5d
2239461,Songze Li,songze.li@kuleuven.university.com,Software Engineering,c5c4142a01981787a71bf6ebcb791520c458ab5d
144491689,Jinhyun So,"jinhyun.so@bass,robinsonandsmith.company.com",Machine Learning,c5c4142a01981787a71bf6ebcb791520c458ab5d
2116031156,Mi Zhang,mi.zhang@rodriguezplc.company.com,Bioinformatics,c5c4142a01981787a71bf6ebcb791520c458ab5d
2109798334,Hongyi Wang,hongyi.wang@sorbonneuniversity.university.com,Computer Science,c5c4142a01981787a71bf6ebcb791520c458ab5d
2118775509,Xiaoyang Wang,xiaoyang.wang@richardsonandsons.company.com,Augmented Reality,c5c4142a01981787a71bf6ebcb791520c458ab5d
2927870,Praneeth Vepakomma,"praneeth.vepakomma@universityofcalifornia,davis.university.com",Artificial Intelligence,c5c4142a01981787a71bf6ebcb791520c458ab5d
2034349211,Abhishek Singh,abhishek.singh@londonschoolofeconomicsandpoliticalscience.university.com,Blockchain Technology,c5c4142a01981787a71bf6ebcb791520c458ab5d
49660254,Han Qiu,han.qiu@bellltd.company.com,Robotics,c5c4142a01981787a71bf6ebcb791520c458ab5d
2144035454,Li Shen,li.shen@douglasinc.company.com,Systems Architecture,c5c4142a01981787a71bf6ebcb791520c458ab5d
144259957,P. Zhao,"p..zhao@universityofcalifornia,sanfrancisco.university.com",Cloud Computing,c5c4142a01981787a71bf6ebcb791520c458ab5d
1505828520,Yan Kang,yan.kang@barrllc.company.com,Digital Media,c5c4142a01981787a71bf6ebcb791520c458ab5d
1614034792,Yang Liu,yang.liu@imperialcollegelondon.university.com,Big Data Analytics,c5c4142a01981787a71bf6ebcb791520c458ab5d
145711633,R. Raskar,r..raskar@universityofwesternaustralia.university.com,Robotics,c5c4142a01981787a71bf6ebcb791520c458ab5d
153096457,Qiang Yang,qiang.yang@universityofsãopaulo.university.com,Computational Biology,c5c4142a01981787a71bf6ebcb791520c458ab5d
145599558,M. Annavaram,m..annavaram@universityoftexasataustin.university.com,Software Engineering,c5c4142a01981787a71bf6ebcb791520c458ab5d
121011351,S. Avestimehr,s..avestimehr@universityofsurrey.university.com,Robotics,c5c4142a01981787a71bf6ebcb791520c458ab5d
118860642,M. Hall,m..hall@wilkerson-stevenson.company.com,Network Engineering,6bc43977fb11cceed0b9aa55b23c6dd29dd9a132
2343654,Hsin-Yuan Huang,hsin-yuan.huang@universityofgeneva.university.com,Bioinformatics,57e6cca1479a4642f867e69b4dee93d14259dc3d
96014865,M. Broughton,m..broughton@hansongroup.company.com,Software Engineering,57e6cca1479a4642f867e69b4dee93d14259dc3d
145233982,M. Mohseni,m..mohseni@grahamgroup.company.com,Graphics and Visualization,57e6cca1479a4642f867e69b4dee93d14259dc3d
47066334,R. Babbush,r..babbush@dukeuniversity.university.com,Software Engineering,57e6cca1479a4642f867e69b4dee93d14259dc3d
48703443,S. Boixo,"s..boixo@allison,harmonandscott.company.com",Cloud Computing,57e6cca1479a4642f867e69b4dee93d14259dc3d
2665814,H. Neven,h..neven@princetonuniversity.university.com,Computer Engineering,57e6cca1479a4642f867e69b4dee93d14259dc3d
1933508,J. McClean,j..mcclean@universityofwisconsin-madison.university.com,Information Systems,57e6cca1479a4642f867e69b4dee93d14259dc3d
1697867,S. Kotsiantis,"s..kotsiantis@universityofcalifornia,berkeley.university.com",Machine Learning,f1b962fb4070fedd46758e334db3ba4f00ddc3ec
50666189,Giuseppe Carleo,giuseppe.carleo@tsinghuauniversity.university.com,Information Systems,a9cbbef8f4426329d0687025b34287c35bdd8b38
119628938,I. Cirac,i..cirac@johnson-medina.company.com,Network Engineering,a9cbbef8f4426329d0687025b34287c35bdd8b38
2258272369,Kyle Cranmer,kyle.cranmer@fitzgeraldplc.company.com,Artificial Intelligence,a9cbbef8f4426329d0687025b34287c35bdd8b38
1742040,L. Daudet,"l..daudet@wilson,mclaughlinandmartin.company.com",Information Technology,a9cbbef8f4426329d0687025b34287c35bdd8b38
3048564,M. Schuld,m..schuld@romerollc.company.com,Robotics,a9cbbef8f4426329d0687025b34287c35bdd8b38
1777660,Naftali Tishby,naftali.tishby@pitts-walton.company.com,Big Data Analytics,a9cbbef8f4426329d0687025b34287c35bdd8b38
1445956232,Leslie Vogt-Maranto,"leslie.vogt-maranto@carroll,manningandhoward.company.com",Graphics and Visualization,a9cbbef8f4426329d0687025b34287c35bdd8b38
2065813820,Lenka Zdeborov'a,lenka.zdeborov'a@frank-diaz.company.com,Virtual Reality,a9cbbef8f4426329d0687025b34287c35bdd8b38
1780214785,Sahil Verma,"sahil.verma@universityofcalifornia,losangeles.university.com",Digital Media,6068d39e92aef1bb0e1291e9931894c35692a85e
1718974,John P. Dickerson,"john.p..dickerson@graham,nguyenandblake.company.com",Big Data Analytics,6068d39e92aef1bb0e1291e9931894c35692a85e
4634403,Keegan E. Hines,"keegan.e..hines@nguyen,shortandfrederick.company.com",Graphics and Visualization,6068d39e92aef1bb0e1291e9931894c35692a85e
1582428254,Pantelis Linardatos,"pantelis.linardatos@universityofcalifornia,losangeles.university.com",Big Data Analytics,f156ecbbb9243522275490d698c6825f4d2e01af
1753333150,Vasilis Papastefanopoulos,vasilis.papastefanopoulos@durhamuniversity.university.com,Robotics,f156ecbbb9243522275490d698c6825f4d2e01af
1697867,S. Kotsiantis,s..kotsiantis@universitycollegelondon.university.com,Information Systems,f156ecbbb9243522275490d698c6825f4d2e01af
3083169,S. Brunton,"s..brunton@universityofcalifornia,losangeles.university.com",Bioinformatics,4087e84fc695bb6433d0104ee94f9d7e9f4b7da5
144875384,B. R. Noack,b..r..noack@universityofzurich.university.com,Computer Engineering,4087e84fc695bb6433d0104ee94f9d7e9f4b7da5
1802604,P. Koumoutsakos,p..koumoutsakos@universityofalberta.university.com,Artificial Intelligence,4087e84fc695bb6433d0104ee94f9d7e9f4b7da5
2149390974,Jonathan Schmidt,jonathan.schmidt@lopez-allen.company.com,Human-Computer Interaction,0273507eb05f1135f3a05f9c7adc9a56f12c7c5c
143837407,Mário R. G. Marques,mário.r..g..marques@blakellc.company.com,Internet of Things,0273507eb05f1135f3a05f9c7adc9a56f12c7c5c
5517714,S. Botti,s..botti@universityofoxford.university.com,Data Science,0273507eb05f1135f3a05f9c7adc9a56f12c7c5c
2147106902,Miguel A. L. Marques,"miguel.a..l..marques@johnson,leonardandsmith.company.com",Bioinformatics,0273507eb05f1135f3a05f9c7adc9a56f12c7c5c
2247411478,Carl E. Rasmussen,carl.e..rasmussen@universityofqueensland.university.com,Cloud Computing,8ca86e941da7254613a5d03dd7a6c36886fadc1d
2248834664,Christopher K. I. Williams,christopher.k..i..williams@universityofcopenhagen.university.com,Big Data Analytics,8ca86e941da7254613a5d03dd7a6c36886fadc1d
1720617,A. Bradley,a..bradley@anderson-walker.company.com,Virtual Reality,48ddd9101a90fe65e3061de69626741b843ff5e4
144718788,L. Deng,l..deng@roman-thompson.company.com,Digital Media,46f74231b9afeb0c290d6d550043c55045284e5f
1756344,T. Baltrušaitis,t..baltrušaitis@cornelluniversity.university.com,Human-Computer Interaction,6bc4b1376ec2812b6d752c4f6bc8d8fd0512db91
118242121,Chaitanya Ahuja,chaitanya.ahuja@andersonplc.company.com,Computational Biology,6bc4b1376ec2812b6d752c4f6bc8d8fd0512db91
49933077,Louis-Philippe Morency,louis-philippe.morency@nicholsplc.company.com,Computer Science,6bc4b1376ec2812b6d752c4f6bc8d8fd0512db91
2053853389,K. K,k..k@lancasteruniversity.university.com,Digital Media,1800404340d43ba185f2b0e2b4f94201c2eeadaa
3012649,Christian Janiesch,christian.janiesch@northwesternuniversity.university.com,Robotics,a0f303b6e22ef52943355993f57d65938997066a
2148733,Patrick Zschech,patrick.zschech@bruneluniversitylondon.university.com,Cloud Computing,a0f303b6e22ef52943355993f57d65938997066a
30004936,K. Heinrich,"k..heinrich@conley,douglasandbrown.company.com",Computer Engineering,a0f303b6e22ef52943355993f57d65938997066a
1441363881,Stefanie Warnat-Herresthal,"stefanie.warnat-herresthal@harris,andersonandwhite.company.com",Machine Learning,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1491641853,Hartmut Schultze,hartmut.schultze@harrisandsons.company.com,Augmented Reality,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
39126788,Krishnaprasad Shastry,krishnaprasad.shastry@bruneluniversitylondon.university.com,Computer Science,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2530831,Sathyanarayanan Manamohan,"sathyanarayanan.manamohan@rollins,wangandmitchell.company.com",Machine Learning,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
3040289,Saikat Mukherjee,saikat.mukherjee@johnsonplc.company.com,Data Science,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2067125343,Vishesh Garg,vishesh.garg@jackson-dixon.company.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
7765742,Ravi Sarveswara,ravi.sarveswara@universityofalberta.university.com,Cloud Computing,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
48648791,K. Händler,k..händler@phillipsllc.company.com,Network Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
5953896,P. Pickkers,p..pickkers@universityofauckland.university.com,Data Science,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
31528430,N. Aziz,n..aziz@nicholsllc.company.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
8297290,S. Ktena,s..ktena@christianandsons.company.com,Big Data Analytics,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
12668727,F. Tran,f..tran@burtonllc.company.com,Graphics and Visualization,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2220233,M. Bitzer,m..bitzer@australiannationaluniversity.university.com,Network Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
32478749,S. Ossowski,s..ossowski@wrightplc.company.com,Network Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
3818521,Nicolas Casadei,nicolas.casadei@universityofeastanglia.university.com,Graphics and Visualization,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
6317095,C. Herr,"c..herr@white,williamsandmoore.company.com",Information Systems,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
51327074,Daniel Petersheim,"daniel.petersheim@city,universityoflondon.university.com",Blockchain Technology,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
4829125,U. Behrends,u..behrends@universityofwesternaustralia.university.com,Network Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
37417418,Fabian Kern,fabian.kern@rodriguez-king.company.com,Information Technology,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
4846639,Tobias Fehlmann,tobias.fehlmann@yaleuniversity.university.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
10371954,P. Schommers,p..schommers@weaverllc.company.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
4764355,C. Lehmann,c..lehmann@universityofauckland.university.com,Game Development,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
30137838,M. Augustin,m..augustin@jacksonllc.company.com,Artificial Intelligence,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
5775372,J. Rybniker,j..rybniker@universityofsydney.university.com,Information Technology,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1963213,J. Altmüller,j..altmüller@lopez-crosby.company.com,Human-Computer Interaction,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
150247497,N. Mishra,n..mishra@newyorkuniversity.university.com,Game Development,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1820956545,J. P. Bernardes,j..p..bernardes@universityoftexasataustin.university.com,Internet of Things,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
5634144,B. Krämer,"b..krämer@washington,rasmussenandhicks.company.com",Computer Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
145567472,L. Bonaguro,l..bonaguro@williamsllc.company.com,Cloud Computing,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1397963301,J. Schulte-Schrepping,"j..schulte-schrepping@chang,chungandburns.company.com",Graphics and Visualization,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
5342859,Elena De Domenico,elena.de.domenico@heidelberguniversity.university.com,Big Data Analytics,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1780746912,Christian Siever,christian.siever@cooper-gonzalez.company.com,Systems Architecture,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
50333718,Michael Kraut,michael.kraut@hutchinsongroup.company.com,Computational Biology,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
153555977,Milind Desai,milind.desai@green-brown.company.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1780578787,Bruno Monnet,bruno.monnet@morrowgroup.company.com,Bioinformatics,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2128923813,M. Saridaki,m..saridaki@universityofalberta.university.com,Cloud Computing,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
144307851,Charles Siegel,charles.siegel@princetonuniversity.university.com,Graphics and Visualization,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
49572483,A. Drews,a..drews@universityofcambridge.university.com,Systems Architecture,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1780708283,Melanie Nuesch-Germano,melanie.nuesch-germano@vuamsterdam.university.com,Machine Learning,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
4505843,Heidi Theis,"heidi.theis@royalholloway,universityoflondon.university.com",Bioinformatics,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
5172855,J. Heyckendorf,j..heyckendorf@king'scollegelondon.university.com,Data Science,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2172440244,S. Schreiber,s..schreiber@universityofsouthampton.university.com,Game Development,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2257989566,Sarah Kim-Hellmuth,sarah.kim-hellmuth@universityofwarwick.university.com,Software Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
6316085,J. Nattermann,"j..nattermann@kelley,greenandgarza.company.com",Digital Media,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
6273548,D. Skowasch,"d..skowasch@universityofcalifornia,berkeley.university.com",Machine Learning,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
6177275,I. Kurth,i..kurth@durhamandsons.company.com,Graphics and Visualization,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
145122867,A. Keller,a..keller@universityofillinoisaturbana-champaign.university.com,Bioinformatics,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
6664655,R. Bals,"r..bals@lewis,marshallandwhite.company.com",Virtual Reality,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
1701925,P. Nürnberg,p..nürnberg@ramos-booth.company.com,Digital Media,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
2070590037,O. Riess,o..riess@universityofsheffield.university.com,Network Engineering,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
